GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb Dist_lit KDA f_avg ID in_grs
24.5000 -0.2300 99.9400 0.0183 0.0083 108 4.1000 0.5 -0.313992455967405 0.9494254776419039 0.00033611111111111114 6.944444444444444e-05 9.7 F 0 U24.51-0.22b 1
24.6700 -0.1900 51.9100 0.0950 0.0367 44 2.5500 -0.5 0.7181262977631888 0.6959127965923143 0.009025 0.0013444444444444445 3.1 N 0 U24.68-0.16a 1
24.8200 -0.1400 49.7700 0.1017 0.0600 152 4.3700 -0.5 -0.8862035792312145 0.463296035119862 0.010336111111111108 0.0036 3.1 N 0 U24.75-0.20a 1
25.4100 -0.1800 64.6100 0.0183 0.0083 167 3.3800 -0.5 -0.9743700647852351 0.2249510543438652 0.00033611111111111114 6.944444444444444e-05 3.8 N 0 U25.38-0.18 1
25.3900 -0.1400 96.3900 0.0150 0.0117 135 5.4100 -0.5 -0.7071067811865475 0.7071067811865476 0.000225 0.00013611111111111107 5.9 N 0 U25.40-0.14 1
25.7100 0.0400 98.4600 0.0117 0.0067 135 3.2800 0.5 -0.7071067811865475 0.7071067811865476 0.00013611111111111107 4.444444444444445e-05 9.2 F 0 U25.72+0.05b 1
25.8000 0.2700 110.1800 0.0233 0.0167 101 4.1100 -0.5 -0.1873813145857246 0.9822872507286887 0.0005444444444444443 0.0002777777777777778 7.7 N 0 U25.80+0.24 1
26.5800 -0.0500 66.3800 0.0250 0.0117 55 3.7700 0.5 0.579281172342679 0.8151277957285542 0.0006250000000000001 0.00013611111111111107 10.8 F 0 U26.60-0.02b 1
27.2000 -0.0900 27.5500 0.0233 0.0083 32 3.8800 0.5 0.8471219213821372 0.5313985795180829 0.0005444444444444443 6.944444444444444e-05 13.3 F 0 U27.19-0.08a 1
27.2800 0.1500 32.6700 0.0233 0.0083 167 5.9200 0.5 -0.9735789028731603 0.22835087011065572 0.0005444444444444443 6.944444444444444e-05 12.7 F 0 U27.28+0.15 1
